CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
714,Germany,Male,28.0,7,77776.39,1,1.0,0.0,177737.07,0
813,France,Female,62.0,10,64667.95,2,0.0,1.0,140454.14,0
735,France,Female,25.0,3,91718.8,1,0.0,0.0,28411.23,0
563,France,Female,34.0,6,139810.34,1,1.0,1.0,152417.79,0
711,France,Female,29.0,9,0.0,2,0.0,1.0,3234.8,0
506,France,Female,40.0,3,0.0,1,1.0,1.0,144345.58,0
850,France,Male,36.0,1,104077.19,2,0.0,1.0,68594.0,0
739,Spain,Male,38.0,0,128366.44,1,1.0,0.0,12796.43,0
404,Germany,Female,54.0,4,125456.07,1,1.0,0.0,83715.66,1
529,France,Male,61.0,1,0.0,2,1.0,1.0,191370.97,0
573,Spain,Male,33.0,1,160777.9,1,1.0,1.0,149536.15,0
581,Germany,Male,31.0,6,116891.72,1,1.0,0.0,107137.3,0
649,France,Female,41.0,2,125785.23,1,1.0,1.0,70523.92,0
706,Germany,Male,34.0,0,140641.26,2,1.0,1.0,77271.91,0
550,Germany,Male,49.0,0,108806.96,3,1.0,0.0,61446.92,1
766,France,Female,27.0,7,158786.67,2,0.0,1.0,47579.25,0
642,France,Female,41.0,7,115171.71,1,1.0,1.0,37674.47,0
666,France,Male,36.0,3,0.0,2,1.0,0.0,35156.54,0
745,France,Male,25.0,5,157993.15,2,1.0,0.0,146041.45,0
783,Spain,Male,39.0,9,0.0,2,1.0,0.0,143752.77,0
644,France,Male,38.0,3,0.0,2,1.0,1.0,79928.41,0
695,France,Male,49.0,9,159458.53,1,1.0,0.0,135841.35,0
722,Germany,Male,29.0,1,107233.85,2,1.0,0.0,24924.92,0
565,Spain,Male,38.0,0,122447.76,1,0.0,0.0,67339.34,0
724,Germany,Male,33.0,5,103564.83,2,1.0,0.0,121085.72,0
619,Germany,Female,52.0,8,124099.13,1,0.0,0.0,23904.52,0
774,France,Female,36.0,9,114997.42,1,1.0,0.0,75304.09,0
536,Spain,Male,40.0,9,0.0,2,1.0,1.0,11959.03,0
580,Germany,Male,45.0,8,103741.14,1,1.0,0.0,47428.73,1
748,France,Male,40.0,0,0.0,1,0.0,0.0,60416.76,0
850,France,Male,34.0,6,0.0,1,0.0,1.0,52796.31,0
603,Germany,Male,35.0,1,123407.69,1,1.0,0.0,152541.89,1
850,Germany,Female,47.0,4,99219.47,2,1.0,1.0,122141.13,0
753,Germany,Female,35.0,5,82453.96,2,0.0,0.0,18254.75,0
850,France,Male,46.0,9,117640.39,1,1.0,0.0,88920.68,0
612,France,Female,38.0,7,110615.47,1,1.0,1.0,193502.93,0
684,Spain,Female,38.0,3,0.0,2,1.0,0.0,44255.65,0
623,France,Male,27.0,4,120509.81,1,0.0,0.0,142170.44,0
652,France,Female,32.0,2,0.0,2,1.0,0.0,54628.11,0
511,Germany,Female,75.0,9,105609.17,1,0.0,1.0,105425.18,0
733,Spain,Female,31.0,9,102289.85,1,1.0,1.0,115441.66,0
668,France,Female,35.0,6,102482.76,1,1.0,1.0,53994.64,0
679,France,Male,41.0,8,147726.98,3,1.0,0.0,172749.4,1
720,Germany,Male,46.0,3,97042.6,1,1.0,1.0,133516.51,1
587,Germany,Female,37.0,6,104414.03,1,1.0,0.0,192026.02,0
664,France,Male,55.0,8,0.0,2,1.0,1.0,139161.64,0
812,France,Male,44.0,4,115049.15,2,1.0,0.0,165038.41,0
705,France,Male,61.0,4,0.0,2,1.0,1.0,191313.7,0
767,Germany,Female,35.0,6,132253.22,1,1.0,0.0,115566.57,1
645,Germany,Female,31.0,1,128927.93,1,1.0,1.0,2850.01,0
685,Spain,Female,25.0,10,128509.63,1,1.0,0.0,121562.33,0
534,France,Female,49.0,7,0.0,1,1.0,0.0,13566.48,1
804,France,Male,24.0,3,0.0,2,1.0,0.0,173195.33,0
701,France,Male,37.0,8,130091.5,1,1.0,1.0,120031.29,0
625,France,Male,45.0,7,137555.44,1,0.0,0.0,124607.7,0
564,France,Male,26.0,7,84006.88,2,0.0,0.0,183490.99,0
850,Germany,Male,27.0,1,101278.25,2,1.0,1.0,26265.18,0
787,France,Male,25.0,5,0.0,2,1.0,0.0,47307.9,0
628,France,Female,29.0,9,71996.29,1,1.0,1.0,34857.46,0
517,France,Male,56.0,9,142147.32,1,0.0,0.0,39488.04,1
620,Germany,Male,40.0,5,108197.11,2,1.0,0.0,49722.34,0
671,Spain,Female,42.0,3,0.0,2,1.0,1.0,128449.33,0
767,Spain,Male,47.0,5,0.0,1,1.0,0.0,121964.46,1
656,Spain,Male,47.0,1,0.0,2,1.0,1.0,197961.93,0
710,Germany,Male,49.0,10,129164.88,1,1.0,1.0,193266.72,0
661,Spain,Female,42.0,9,75361.44,1,1.0,0.0,27608.12,1
435,France,Male,36.0,4,0.0,1,1.0,1.0,197015.2,0
607,Germany,Male,61.0,2,164523.5,2,1.0,1.0,35786.76,0
479,France,Male,34.0,5,117593.48,2,0.0,0.0,113308.29,0
680,France,Male,27.0,3,0.0,1,1.0,0.0,32454.26,0
794,Spain,Female,22.0,4,114440.24,1,1.0,1.0,107753.07,0
674,France,Female,42.0,9,0.0,2,1.0,0.0,4292.72,0
689,Spain,Male,40.0,2,0.0,2,1.0,1.0,164768.82,0
592,France,Female,27.0,4,0.0,2,1.0,1.0,183569.25,0
727,France,Male,52.0,4,0.0,2,1.0,1.0,118429.02,0
631,Germany,Female,33.0,4,123246.7,1,0.0,0.0,112687.57,0
695,France,Female,31.0,5,106089.2,1,0.0,0.0,99537.68,0
678,France,Male,43.0,1,133237.21,1,1.0,0.0,111032.79,1
568,France,Female,47.0,7,0.0,2,1.0,1.0,45978.39,0
458,Germany,Male,44.0,7,84386.57,1,1.0,0.0,178642.73,0
490,Spain,Male,40.0,6,156111.08,1,0.0,0.0,190889.13,0
660,France,Male,38.0,7,0.0,2,0.0,1.0,146585.53,0
693,France,Male,36.0,8,178111.82,1,0.0,0.0,58719.63,1
559,France,Male,62.0,6,118756.62,1,1.0,1.0,20367.68,0
692,Germany,Female,43.0,10,118588.83,1,1.0,1.0,161241.65,1
592,France,Male,28.0,2,116498.22,1,1.0,0.0,144290.25,0
570,France,Female,36.0,3,0.0,2,1.0,0.0,92118.75,0
628,Spain,Male,42.0,7,0.0,2,0.0,1.0,172967.87,0
744,France,Male,54.0,6,93806.31,2,0.0,1.0,140068.77,0
756,Germany,Male,41.0,2,124439.49,2,0.0,1.0,47093.11,0
499,Germany,Female,55.0,4,126817.65,2,1.0,0.0,123269.71,0
498,Germany,Male,35.0,2,121968.11,2,0.0,1.0,188343.05,0
621,Spain,Male,50.0,3,163085.79,1,0.0,1.0,131048.36,0
588,France,Female,34.0,3,120777.88,1,1.0,1.0,131729.52,0
832,France,Male,61.0,2,0.0,1,0.0,1.0,127804.66,1
526,Germany,Female,32.0,6,131938.92,2,1.0,1.0,1795.93,0
809,Spain,Female,48.0,2,0.0,1,1.0,0.0,160976.85,1
645,Germany,Male,41.0,2,93925.3,1,1.0,0.0,123982.14,1
698,Germany,Male,55.0,8,155059.1,2,1.0,1.0,144584.29,0
634,Germany,Male,38.0,2,148430.55,1,1.0,1.0,56055.72,0
574,Germany,Male,54.0,1,99774.5,1,0.0,0.0,4896.11,1
479,Germany,Male,24.0,6,107637.97,2,0.0,1.0,169505.83,0
700,France,Female,34.0,2,76322.69,1,1.0,0.0,128136.29,0
806,Germany,Male,31.0,10,138653.51,1,1.0,0.0,190803.37,0
723,France,Male,42.0,2,99095.73,1,1.0,1.0,17512.53,0
530,Spain,Female,22.0,7,0.0,2,1.0,0.0,104170.48,0
717,France,Male,28.0,4,128206.79,1,1.0,1.0,54272.12,0
668,France,Female,31.0,9,0.0,2,0.0,0.0,41291.73,0
690,France,Female,42.0,3,92578.14,2,0.0,0.0,70810.6,0
667,France,Male,31.0,3,99513.91,1,1.0,1.0,189657.26,0
738,France,Male,18.0,4,0.0,2,1.0,1.0,47799.15,0
659,Germany,Male,36.0,2,76190.48,2,1.0,1.0,149066.14,0
784,Germany,Male,28.0,2,70233.74,2,1.0,1.0,179252.73,0
680,France,Male,44.0,3,0.0,2,1.0,0.0,86935.08,0
850,France,Male,39.0,4,127771.35,2,0.0,1.0,151738.54,0
646,Germany,Female,44.0,2,113063.83,1,0.0,0.0,53072.49,1
815,Spain,Female,38.0,2,48387.0,1,1.0,0.0,184796.84,0
701,Spain,Female,21.0,9,0.0,2,1.0,1.0,26327.42,0
627,France,Female,21.0,7,98993.02,1,1.0,1.0,169156.64,0
803,Spain,Female,37.0,1,0.0,2,0.0,0.0,7455.2,0
677,France,Female,24.0,0,148298.59,2,0.0,0.0,182913.95,0
819,France,Female,39.0,9,133102.92,1,1.0,0.0,27046.46,1
526,France,Female,37.0,5,53573.18,1,1.0,0.0,62830.97,0
516,Germany,Male,32.0,3,145166.09,2,0.0,0.0,111421.45,0
722,France,Male,20.0,6,0.0,2,1.0,0.0,195486.28,0
559,France,Male,29.0,1,0.0,2,0.0,0.0,155639.76,0
529,France,Female,31.0,7,0.0,2,1.0,1.0,175697.87,0
760,Spain,Female,32.0,2,0.0,1,1.0,1.0,114565.35,0
664,France,Female,34.0,7,93920.47,1,0.0,0.0,179913.98,0
476,Spain,Female,69.0,1,105303.73,1,0.0,1.0,134260.34,0
729,France,Male,44.0,5,0.0,2,0.0,1.0,9200.54,0
757,France,Male,28.0,3,75381.15,1,1.0,1.0,199727.72,0
514,Spain,Male,30.0,7,0.0,1,0.0,1.0,125010.24,0
736,Germany,Male,46.0,5,130812.91,1,1.0,1.0,77981.54,1
802,France,Female,39.0,7,120145.96,2,0.0,1.0,59497.01,1
731,France,Male,29.0,5,179539.2,1,0.0,0.0,112010.02,0
779,France,Male,49.0,9,106160.37,1,0.0,0.0,116893.87,0
604,France,Male,33.0,3,148659.48,1,0.0,0.0,42437.75,0
504,France,Female,73.0,8,0.0,1,1.0,1.0,34595.58,0
678,Germany,Male,48.0,2,101099.9,2,0.0,1.0,193476.04,0
767,Germany,Male,23.0,2,139542.82,1,0.0,1.0,28038.28,0
602,France,Female,35.0,5,0.0,2,1.0,0.0,31050.02,0
563,France,Male,22.0,3,137583.04,1,0.0,1.0,5791.85,0
633,France,Female,42.0,1,0.0,2,1.0,0.0,56865.62,0
697,Spain,Female,37.0,7,168066.87,1,1.0,0.0,35450.53,0
628,France,Male,30.0,8,89182.09,1,1.0,1.0,13126.9,0
543,Germany,Female,37.0,3,122304.65,2,0.0,0.0,33998.7,0
663,France,Male,34.0,10,0.0,1,1.0,1.0,114083.73,0
781,France,Female,27.0,5,0.0,2,0.0,0.0,72969.9,0
604,France,Female,53.0,2,121389.78,1,1.0,1.0,48201.64,1
698,France,Male,48.0,4,101238.24,2,0.0,1.0,177815.87,1
661,France,Female,30.0,7,0.0,2,1.0,0.0,72196.57,0
790,Spain,Male,46.0,8,182364.53,1,0.0,0.0,139266.48,1
618,France,Female,42.0,2,0.0,4,0.0,0.0,111097.39,1
698,Spain,Male,38.0,10,95010.92,1,1.0,1.0,105227.86,0
556,France,Female,54.0,4,150005.38,1,1.0,0.0,157015.5,1
692,Germany,Male,45.0,6,152296.83,4,0.0,1.0,108040.86,1
485,Germany,Male,34.0,3,133658.24,1,1.0,0.0,70209.83,0
838,Spain,Male,35.0,0,0.0,2,0.0,1.0,197305.91,0
641,France,Female,36.0,5,66392.64,1,1.0,0.0,31106.67,0
596,Spain,Female,29.0,6,0.0,2,1.0,0.0,116696.77,0
515,Germany,Male,60.0,9,113715.36,1,1.0,0.0,18424.24,1
686,France,Female,39.0,3,111695.62,1,0.0,0.0,136643.84,0
463,Spain,Female,35.0,2,0.0,2,1.0,1.0,1950.93,0
763,Spain,Male,67.0,9,148564.66,1,0.0,1.0,87236.4,0
837,Germany,Male,35.0,0,144037.6,1,1.0,0.0,145325.32,0
582,Germany,Male,35.0,8,121309.17,2,1.0,1.0,28750.67,0
758,Germany,Male,41.0,10,79857.64,1,1.0,1.0,78088.17,0
516,Germany,Female,47.0,9,128298.74,1,0.0,0.0,149614.17,1
586,Spain,Female,42.0,2,0.0,1,1.0,0.0,102889.34,0
599,France,Male,30.0,9,105443.68,1,1.0,1.0,121124.53,0
531,France,Male,31.0,3,0.0,1,1.0,1.0,42589.33,0
599,Germany,Male,36.0,3,128960.21,2,1.0,1.0,40318.33,0
474,France,Male,54.0,3,0.0,1,1.0,0.0,108409.17,1
545,Spain,Female,39.0,6,0.0,1,0.0,0.0,38410.74,1
678,France,Male,26.0,3,0.0,2,1.0,0.0,4989.33,0
579,France,Female,26.0,10,162482.76,1,1.0,1.0,18458.2,0
557,Spain,Male,42.0,4,0.0,2,0.0,1.0,86642.38,0
727,Germany,Female,30.0,8,119027.28,2,1.0,1.0,137903.54,0
625,France,Female,51.0,7,136294.97,1,1.0,0.0,38867.46,1
549,France,Female,38.0,8,107283.4,1,0.0,0.0,157442.75,0
798,France,Male,22.0,8,0.0,2,1.0,0.0,107615.43,0
617,France,Male,41.0,7,0.0,2,0.0,1.0,14496.67,0
625,France,Male,31.0,5,0.0,2,0.0,1.0,90.07,0
653,France,Female,27.0,9,0.0,2,1.0,0.0,96429.29,0
699,France,Male,34.0,2,117468.67,1,1.0,0.0,185227.42,0
512,Spain,Male,33.0,3,176666.62,1,1.0,0.0,94670.77,0
682,Germany,Male,81.0,6,122029.15,1,1.0,1.0,50783.88,0
616,Germany,Female,36.0,10,78249.53,1,1.0,0.0,136934.91,0
637,France,Female,33.0,7,103377.81,1,1.0,0.0,84419.78,0
729,France,Male,39.0,4,121404.64,1,1.0,1.0,159618.17,0
649,France,Male,47.0,1,0.0,2,1.0,1.0,145593.85,0
560,Spain,Female,31.0,5,125341.69,1,1.0,0.0,79547.39,0
575,Spain,Female,31.0,6,0.0,2,1.0,1.0,95686.42,0
563,France,Female,32.0,0,148326.09,1,1.0,0.0,191604.27,1
452,France,Male,35.0,4,148172.44,1,1.0,1.0,4175.68,0
725,France,Male,45.0,1,129855.32,1,0.0,0.0,24218.65,0
720,Spain,Male,33.0,3,123783.91,2,1.0,1.0,142903.44,0
586,France,Male,58.0,7,151933.63,1,1.0,0.0,162960.05,1
520,France,Female,46.0,10,85216.61,1,1.0,0.0,117369.52,1
587,Spain,Male,45.25,6,0.0,1,0.0,0.0,158684.81,0
850,France,Male,30.0,10,153972.89,2,1.0,0.0,62811.03,0
758,Spain,Male,40.0,3,0.0,2,0.0,0.0,96097.65,0
715,France,Male,21.0,6,76467.16,1,1.0,1.0,173511.72,0
728,France,Male,38.0,1,115934.74,1,1.0,1.0,139059.05,0
741,France,Male,29.0,8,0.0,2,1.0,1.0,115994.52,0
634,Germany,Male,37.0,3,111432.77,2,1.0,1.0,167032.49,0
749,France,Male,37.0,7,0.0,2,1.0,0.0,20306.79,0
606,Spain,Male,30.0,8,180307.73,2,1.0,1.0,1914.41,0
649,France,Female,42.0,7,0.0,2,0.0,1.0,22974.01,0
531,Spain,Female,36.0,9,99240.51,1,1.0,0.0,123137.01,0
790,France,Female,47.0,10,148636.21,1,0.0,1.0,16119.96,1
808,Spain,Male,47.0,8,139196.0,1,0.0,1.0,74028.36,0
573,Spain,Female,72.0,8,98765.84,1,1.0,1.0,96015.53,0
850,France,Male,32.0,4,156001.68,2,1.0,1.0,151677.31,0
701,France,Male,29.0,2,0.0,2,1.0,0.0,176943.59,0
730,Spain,Male,42.0,4,0.0,2,0.0,1.0,85982.47,0
656,Germany,Female,46.0,7,141535.52,1,1.0,0.0,50595.15,1
850,Germany,Male,36.0,5,119984.07,1,1.0,0.0,191535.11,1
709,Spain,Male,35.0,2,0.0,2,1.0,0.0,104982.39,0
655,Spain,Male,38.0,9,0.0,1,0.0,1.0,90490.33,0
576,France,Female,52.0,9,170228.59,2,0.0,0.0,148477.57,1
611,France,Male,68.0,5,82547.11,2,1.0,1.0,146448.01,0
751,France,Male,29.0,10,147737.63,1,0.0,1.0,94951.27,0
584,Spain,Female,50.0,1,0.0,1,0.0,1.0,152567.75,1
537,France,Male,28.0,3,157842.07,1,1.0,0.0,86911.49,0
679,Spain,Female,28.0,9,0.0,2,0.0,1.0,61761.77,0
697,France,Female,42.0,10,0.0,2,1.0,0.0,61312.15,0
625,Spain,Female,69.0,1,107569.96,1,1.0,1.0,182336.45,0
730,France,Female,32.0,9,127661.69,1,0.0,0.0,60905.51,0
609,Spain,Male,32.0,4,99883.16,1,1.0,1.0,120594.85,0
642,Spain,Male,32.0,7,100433.8,1,1.0,1.0,39768.59,0
746,France,Male,24.0,3,137492.35,2,0.0,1.0,170142.09,0
581,France,Female,24.0,3,95508.2,1,1.0,1.0,45755.0,0
658,France,Female,31.0,7,123974.96,1,1.0,0.0,102153.75,0
699,Germany,Female,31.0,10,125837.86,2,1.0,0.0,189392.66,0
481,France,Female,57.0,9,0.0,3,1.0,1.0,169719.35,1
678,France,Male,60.0,8,185648.56,1,0.0,0.0,192156.54,1
578,France,Male,32.0,4,0.0,2,1.0,1.0,141822.8,0
762,France,Female,44.0,7,159316.64,1,0.0,0.0,24780.13,0
548,Spain,Male,39.0,7,131468.44,1,1.0,0.0,164975.82,0
603,Spain,Male,57.0,6,105000.85,2,1.0,1.0,87412.24,1
544,France,Female,64.0,3,124043.8,1,1.0,1.0,111402.97,1
607,France,Female,48.0,4,112070.86,3,1.0,0.0,173568.3,1
629,France,Female,40.0,9,137409.19,1,1.0,0.0,175877.7,1
686,Germany,Female,39.0,4,157731.6,2,1.0,0.0,162820.6,0
807,Germany,Female,31.0,1,141069.18,3,1.0,1.0,194257.11,0
726,Spain,Male,36.0,2,0.0,1,1.0,0.0,195192.4,0
622,Spain,Female,47.0,6,142319.03,1,0.0,0.0,100183.05,0
793,Spain,Male,63.0,0,0.0,2,0.0,1.0,27166.75,0
569,Spain,Male,34.0,0,151839.26,1,1.0,0.0,102299.81,1
723,Germany,Female,28.0,5,91938.31,1,1.0,0.0,143481.85,0
701,France,Male,40.0,5,169742.64,1,1.0,1.0,153537.55,1
792,France,Male,30.0,1,127187.86,1,1.0,1.0,113553.42,0
518,France,Male,59.0,5,138772.15,1,0.0,1.0,123872.0,0
678,France,Female,22.0,4,174852.89,1,1.0,1.0,28149.06,0
556,France,Male,36.0,7,154872.08,2,1.0,1.0,32044.64,0
701,Germany,Male,38.0,3,125385.49,2,0.0,1.0,52044.66,0
732,France,Male,36.0,5,0.0,2,1.0,0.0,161428.25,0
742,France,Male,27.0,0,0.0,2,0.0,1.0,131534.96,0
612,Germany,Female,36.0,2,130700.92,2,0.0,0.0,77592.8,0
763,France,Female,23.0,2,0.0,2,1.0,0.0,153983.99,0
553,Spain,Male,44.0,4,0.0,1,1.0,0.0,10789.3,0
533,Germany,Female,49.0,1,102286.6,3,1.0,0.0,69409.37,1
653,Spain,Male,55.0,7,0.0,2,1.0,1.0,41967.03,0
711,France,Male,36.0,9,137688.71,1,1.0,1.0,46884.1,0
646,Germany,Female,30.0,10,100548.67,2,0.0,0.0,136983.77,0
629,France,Male,44.0,5,0.0,4,0.0,0.0,117572.59,1
552,Germany,Male,39.0,2,132906.88,1,0.0,1.0,149384.43,0
513,Spain,Male,48.0,2,0.0,1,1.0,1.0,114709.13,1
660,France,Male,19.0,5,127649.64,1,1.0,1.0,40368.65,0
615,Spain,Male,19.0,5,0.0,2,1.0,0.0,159920.92,0
824,Spain,Female,38.0,3,0.0,2,1.0,0.0,192800.25,0
655,Germany,Male,37.0,9,121342.24,1,1.0,1.0,180241.44,0
714,Germany,Male,54.0,4,137986.58,2,0.0,1.0,51308.54,1
678,Spain,Male,29.0,6,0.0,2,1.0,0.0,64443.75,0
703,France,Male,50.0,8,160139.59,2,1.0,1.0,79314.1,0
686,Germany,Female,47.0,5,170935.94,1,1.0,0.0,173179.79,1
649,Spain,Female,47.0,8,110783.28,1,1.0,1.0,71420.16,0
586,France,Male,33.0,9,0.0,1,1.0,0.0,6975.02,0
550,France,Female,22.0,7,139096.85,1,1.0,0.0,129890.94,0
592,Spain,Male,55.0,8,85845.43,2,1.0,1.0,128918.42,0
621,Germany,Male,51.0,4,109978.83,1,0.0,0.0,177740.58,1
603,France,Male,46.0,2,0.0,2,1.0,1.0,59563.49,0
686,France,Male,41.0,5,128876.71,3,1.0,1.0,106939.34,1
589,France,Male,37.0,7,85146.48,2,1.0,0.0,86490.09,1
653,Germany,Female,25.0,2,158266.42,3,1.0,1.0,199357.24,0
534,France,Male,52.0,1,0.0,3,1.0,1.0,104035.41,1
563,Germany,Male,44.0,7,105007.31,2,1.0,1.0,197812.16,0
651,France,Male,23.0,10,0.0,2,1.0,1.0,170099.23,0
634,Germany,Female,46.0,5,123642.36,1,1.0,1.0,49725.16,1
552,Spain,Male,42.0,4,0.0,2,0.0,0.0,195692.3,0
545,France,Male,26.0,7,0.0,2,0.0,1.0,156598.23,0
788,France,Male,55.0,3,0.0,1,0.0,1.0,13288.46,1
745,Spain,Male,34.0,7,132944.53,1,1.0,1.0,31802.92,0
551,Spain,Female,48.0,5,95679.29,1,0.0,0.0,94978.1,0
759,France,Female,39.0,6,0.0,2,1.0,1.0,140497.67,0
656,France,Male,18.0,10,151762.74,1,0.0,1.0,127014.32,0
713,France,Female,37.0,8,0.0,1,1.0,1.0,16403.41,0
640,Spain,Female,46.0,8,0.0,2,1.0,0.0,89043.19,0
733,France,Male,42.0,9,120094.93,1,1.0,0.0,184056.45,0
659,Germany,Female,30.0,8,154159.51,1,1.0,0.0,40441.1,0
627,France,Male,33.0,5,0.0,2,1.0,1.0,103737.82,0
690,Germany,Male,32.0,0,106683.52,2,1.0,1.0,137916.49,0
540,Germany,Male,44.0,3,164113.04,2,1.0,1.0,12120.79,0
540,Spain,Female,40.0,8,0.0,2,1.0,0.0,3560.0,0
776,France,Female,38.0,2,169824.46,1,1.0,0.0,169291.7,0
644,Spain,Male,49.0,10,0.0,2,1.0,1.0,145089.64,0
454,Germany,Female,50.0,10,92895.56,1,1.0,0.0,154344.0,1
663,Germany,Female,37.0,8,155303.71,1,1.0,0.0,118716.63,0
710,France,Male,47.0,5,158623.14,1,0.0,0.0,83499.89,1
676,Germany,Female,48.0,2,124442.38,1,1.0,0.0,15068.53,1
481,Spain,Female,37.0,8,0.0,2,1.0,0.0,44215.86,0
592,France,Female,62.0,5,0.0,1,1.0,1.0,100941.57,0
714,France,Male,40.0,9,46520.69,1,1.0,1.0,96687.25,0
641,Spain,Female,36.0,1,0.0,2,1.0,0.0,102021.39,0
511,Germany,Female,40.0,9,124401.6,1,1.0,0.0,198814.24,1
757,Spain,Female,55.0,9,117294.12,4,1.0,0.0,94187.47,1
641,Germany,Male,42.0,3,121765.37,2,1.0,1.0,166516.84,0
797,Germany,Male,32.0,1,151922.94,1,1.0,0.0,8877.06,0
815,France,Male,24.0,7,171922.72,1,0.0,1.0,178028.96,0
749,Germany,Male,46.0,10,78136.36,2,1.0,1.0,73470.98,0
628,France,Female,46.0,1,46870.43,4,1.0,0.0,31272.14,1
492,Germany,Female,30.0,10,77168.87,2,0.0,1.0,146700.22,0
487,Germany,Female,61.0,5,110368.03,1,0.0,0.0,11384.45,1
546,France,Male,24.0,8,156325.38,1,1.0,1.0,125381.02,0
738,Germany,Male,43.0,9,121152.05,2,1.0,0.0,64166.7,1
659,Germany,Male,39.0,8,106259.63,2,1.0,1.0,198103.32,0
684,Germany,Male,29.0,8,127269.75,1,0.0,1.0,79495.01,0
570,Germany,Male,38.0,1,127201.58,1,1.0,0.0,147168.28,1
706,Germany,Female,28.0,6,124923.35,2,1.0,1.0,50299.14,0
750,Spain,Female,36.0,8,112940.07,1,0.0,1.0,9855.81,0
742,France,Female,29.0,4,0.0,2,1.0,1.0,180066.59,0
720,France,Male,33.0,2,0.0,2,0.0,1.0,141031.08,0
784,Germany,Male,38.0,1,138515.02,1,1.0,1.0,171768.76,0
747,Germany,Female,32.0,5,67495.04,2,0.0,1.0,77370.37,0
710,Spain,Female,28.0,6,0.0,1,1.0,0.0,48426.98,0
534,France,Male,41.0,9,0.0,2,1.0,0.0,13871.34,0
645,Spain,Male,45.0,4,0.0,1,0.0,1.0,174916.85,1
850,Germany,Female,44.0,5,128605.32,1,0.0,1.0,171096.2,0
637,France,Female,38.0,3,104339.56,1,0.0,0.0,119882.86,0
746,Spain,Male,31.0,2,113836.27,1,1.0,1.0,174815.54,0
778,Spain,Female,47.0,6,127299.34,2,1.0,0.0,124694.99,0
806,Germany,Male,36.0,8,167983.17,2,1.0,1.0,106714.28,0
503,Germany,Male,42.0,9,153279.39,1,1.0,1.0,151336.96,0
706,France,Female,35.0,8,178032.53,1,0.0,1.0,42181.68,0
696,France,Male,28.0,4,172646.82,1,1.0,1.0,116471.43,0
770,France,Female,33.0,4,0.0,1,1.0,0.0,26080.54,1
632,Germany,Male,30.0,1,58668.02,1,1.0,1.0,78670.52,0
675,France,Female,38.0,6,68065.8,1,0.0,0.0,138777.0,1
705,Germany,Male,41.0,4,72252.64,2,1.0,1.0,142514.66,0
664,France,Male,40.0,9,0.0,2,1.0,0.0,194767.3,0
605,France,Male,35.0,6,0.0,2,1.0,1.0,45206.57,0
519,Spain,Female,47.0,6,157296.02,2,0.0,0.0,147278.43,1
617,Germany,Female,39.0,5,83348.89,3,1.0,0.0,7953.62,1
753,France,Female,38.0,6,142263.45,1,0.0,1.0,33730.43,0
631,Germany,Male,40.0,3,107949.45,1,1.0,0.0,52449.62,1
741,France,Female,44.0,7,0.0,2,1.0,1.0,190534.76,0
649,France,Female,56.0,8,156974.26,1,1.0,0.0,89405.26,1
608,Germany,Male,33.0,1,102772.67,2,1.0,0.0,70705.58,0
679,France,Male,29.0,3,0.0,2,1.0,1.0,63687.06,0
647,France,Male,41.0,4,138937.35,1,1.0,1.0,101617.64,1
781,France,Male,20.0,0,125023.1,2,1.0,1.0,108301.45,0
508,France,Male,49.0,1,93817.41,2,1.0,1.0,132468.76,1
671,France,Female,48.0,8,115713.84,2,0.0,0.0,83210.84,0
619,France,Male,43.0,1,125211.92,1,1.0,1.0,113410.49,0
771,Spain,Male,51.0,5,135506.58,3,1.0,1.0,152479.64,1
718,France,Male,52.0,8,79475.3,3,1.0,1.0,32421.32,1
681,Germany,Male,49.0,8,142946.18,1,0.0,0.0,187280.51,1
850,Spain,Male,37.0,4,137204.77,1,1.0,1.0,28865.59,0
773,France,Male,25.0,1,124532.78,2,0.0,1.0,11723.57,0
823,France,Male,38.0,1,0.0,2,1.0,0.0,156603.7,0
770,France,Female,33.0,6,0.0,2,1.0,1.0,126131.9,0
451,Germany,Female,38.0,9,61482.47,1,1.0,1.0,167538.66,0
573,Germany,Male,35.0,9,134498.54,2,1.0,1.0,119924.8,0
627,Germany,Female,37.0,7,147361.57,1,1.0,1.0,133031.96,0
603,France,Male,44.0,9,0.0,1,1.0,0.0,138328.24,0
676,France,Male,38.0,8,0.0,2,1.0,1.0,133692.88,0
538,Spain,Female,42.0,9,0.0,1,0.0,0.0,152855.96,0
584,Spain,Female,59.0,1,0.0,1,0.0,1.0,130260.11,1
602,France,Female,25.0,0,0.0,2,1.0,1.0,101274.17,0
670,France,Female,35.0,3,103465.02,2,1.0,1.0,174627.06,0
626,France,Female,34.0,3,0.0,2,1.0,1.0,37870.29,0
710,Germany,Female,30.0,10,133537.1,2,1.0,0.0,155593.74,0
712,France,Male,33.0,3,153819.58,1,1.0,0.0,79176.09,1
821,Germany,Male,42.0,3,87807.29,2,1.0,1.0,64613.81,0
750,Germany,Female,52.0,6,107467.56,1,1.0,0.0,126233.18,1
594,France,Female,53.0,4,0.0,1,1.0,0.0,5408.74,1
821,France,Female,40.0,1,0.0,2,1.0,0.0,194273.12,0
580,France,Male,31.0,2,0.0,2,0.0,1.0,64014.24,0
