CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
697,France,Male,42.0,9,132739.26,2,0.0,0.0,174667.65,0
650,Spain,Male,41.0,3,128808.65,3,0.0,0.0,113677.53,1
614,France,Female,37.0,8,75150.34,4,0.0,1.0,131766.67,1
547,Spain,Female,31.0,9,0.0,2,0.0,0.0,99294.22,0
457,France,Male,40.0,10,134320.23,2,1.0,0.0,150757.35,0
718,France,Male,38.0,7,0.0,2,1.0,0.0,38308.34,0
657,Germany,Male,25.0,2,171770.55,1,1.0,0.0,22745.5,0
611,France,Female,30.0,9,88594.14,1,1.0,0.0,196332.45,0
622,Germany,Female,58.0,7,116922.25,1,1.0,0.0,120415.61,1
757,France,Male,36.0,7,144852.06,1,0.0,0.0,130861.95,0
618,Spain,Male,38.0,5,126473.99,1,1.0,0.0,91972.49,0
737,France,Male,54.0,9,0.0,1,1.0,0.0,83470.4,1
578,Spain,Male,28.0,4,0.0,2,0.0,0.0,6947.09,0
627,France,Male,43.0,8,71240.3,1,0.0,1.0,127734.16,0
721,France,Male,41.0,6,135071.12,1,1.0,1.0,64477.25,0
696,Germany,Female,66.0,7,119499.42,2,1.0,1.0,174027.3,0
744,Spain,Female,30.0,1,124037.28,1,1.0,1.0,142210.94,0
578,France,Male,23.0,10,88980.32,1,1.0,1.0,125222.36,0
850,France,Female,81.0,1,0.0,2,1.0,1.0,59568.24,0
749,Spain,Male,42.0,9,222267.63,1,0.0,0.0,101108.85,1
635,France,Male,34.0,3,134692.4,2,1.0,1.0,83773.02,0
575,Spain,Male,52.0,8,123925.23,1,0.0,0.0,111342.66,1
680,France,Female,30.0,8,141441.75,1,1.0,1.0,16278.97,0
564,Spain,Female,35.0,9,0.0,2,1.0,1.0,105837.38,0
626,Germany,Female,47.0,2,103108.8,1,0.0,1.0,166475.44,1
705,Germany,Male,35.0,4,136496.12,2,1.0,0.0,116672.02,0
521,France,Female,39.0,6,0.0,2,0.0,1.0,27375.15,0
652,Spain,Male,58.0,6,0.0,2,0.0,1.0,170025.43,0
748,France,Male,44.0,4,112610.77,1,0.0,1.0,2048.55,0
779,Spain,Female,38.0,7,0.0,2,1.0,1.0,138542.87,0
653,France,Male,33.0,1,0.0,2,0.0,0.0,53379.52,0
531,Spain,Male,70.0,1,0.0,2,0.0,0.0,99503.19,0
643,Spain,Male,34.0,6,0.0,2,1.0,1.0,116046.22,0
751,France,Male,43.0,1,114974.24,1,1.0,0.0,125920.54,0
678,Germany,Male,23.0,10,115563.71,1,1.0,1.0,91633.53,0
844,France,Male,40.0,7,113348.14,1,1.0,0.0,31904.31,1
540,Germany,Male,39.0,4,127278.31,1,1.0,1.0,16150.34,0
782,Germany,Female,53.0,1,81571.05,1,1.0,0.0,182960.46,1
557,France,Female,39.0,7,49572.73,1,1.0,0.0,115287.99,1
601,France,Female,26.0,8,78892.23,1,1.0,1.0,23703.52,0
620,Germany,Male,39.0,9,159492.79,1,1.0,0.0,80582.34,1
659,Germany,Male,48.0,4,123593.22,2,1.0,0.0,82469.06,1
613,Germany,Male,28.0,7,76656.4,2,1.0,1.0,185483.24,0
809,Spain,Female,33.0,3,0.0,2,0.0,1.0,141426.78,0
782,Spain,Male,52.0,4,0.0,1,1.0,1.0,52759.82,1
590,France,Male,36.0,1,0.0,2,1.0,0.0,48876.84,0
609,Spain,Male,39.0,2,139443.75,2,1.0,0.0,9234.06,0
363,Spain,Female,28.0,6,146098.43,3,1.0,0.0,100615.14,1
753,France,Female,40.0,0,3768.69,2,1.0,0.0,177065.24,1
648,Spain,Male,46.0,9,127209.0,2,1.0,0.0,77405.95,1
712,France,Male,35.0,7,124616.23,1,1.0,1.0,69320.97,0
707,Spain,Male,43.0,10,0.0,2,1.0,0.0,118368.2,0
820,France,Female,49.0,1,0.0,2,1.0,1.0,119087.25,0
667,Spain,Male,45.0,3,0.0,2,0.0,0.0,163655.01,0
459,France,Male,26.0,4,149879.66,1,0.0,0.0,50016.17,0
644,Germany,Female,34.0,10,122196.99,2,1.0,1.0,182099.71,0
694,Germany,Female,37.0,8,98218.04,2,1.0,0.0,182354.46,1
673,France,Male,59.0,0,178058.06,2,0.0,1.0,21063.71,1
544,Germany,Male,44.0,2,108895.93,1,0.0,0.0,69228.2,1
671,Spain,Male,58.0,1,178713.98,1,1.0,1.0,21768.21,0
614,Spain,Female,36.0,1,44054.84,1,1.0,1.0,73329.08,0
785,Germany,Female,36.0,2,99806.85,1,0.0,1.0,36976.52,0
536,France,Male,46.0,1,65733.41,1,1.0,0.0,61094.53,0
584,Germany,Female,46.0,6,87361.02,2,1.0,0.0,120376.87,1
655,Spain,Female,29.0,9,0.0,2,0.0,1.0,85736.26,0
625,France,Male,39.0,2,0.0,2,1.0,0.0,100403.05,0
690,Spain,Female,26.0,2,0.0,2,1.0,1.0,93255.85,0
597,France,Female,28.0,0,142705.95,1,1.0,0.0,127233.39,0
602,Spain,Male,37.0,3,107592.89,2,0.0,1.0,153122.73,0
677,Germany,Female,26.0,6,98723.67,1,0.0,1.0,151146.67,0
566,France,Male,42.0,3,108010.78,1,1.0,1.0,157486.1,0
687,France,Male,28.0,7,108116.66,1,1.0,1.0,27411.19,0
601,Germany,Female,48.0,8,120782.7,1,1.0,0.0,63940.68,1
735,Germany,Male,46.0,2,106344.95,1,1.0,0.0,114371.33,1
682,Germany,Female,29.0,6,101012.77,1,0.0,0.0,32589.89,1
637,France,Male,27.0,9,128940.24,1,1.0,0.0,46786.92,0
800,France,Female,49.0,7,108007.36,1,0.0,0.0,47125.11,0
632,Spain,Female,29.0,7,80922.75,1,1.0,0.0,7820.78,0
794,Spain,Male,33.0,8,0.0,2,0.0,0.0,91340.02,0
604,France,Male,40.0,1,84315.02,1,0.0,0.0,36209.1,0
760,France,Male,37.0,7,0.0,1,0.0,0.0,32863.24,1
586,Germany,Male,38.0,2,136858.42,1,0.0,1.0,189143.94,0
527,Spain,Female,35.0,8,0.0,1,1.0,0.0,98031.53,1
656,Germany,Male,27.0,4,118627.16,2,1.0,1.0,160835.3,0
635,France,Female,27.0,8,127471.56,1,1.0,1.0,152916.05,1
633,Spain,Female,33.0,4,92855.02,1,1.0,1.0,159813.18,0
500,France,Male,45.0,2,109162.82,1,1.0,1.0,126145.08,0
673,France,Male,41.0,5,0.0,1,1.0,1.0,65657.29,0
570,France,Female,29.0,4,153040.03,1,1.0,1.0,131363.57,1
736,France,Male,27.0,5,51522.75,1,0.0,1.0,192131.77,0
432,France,Female,27.0,6,62339.81,2,0.0,0.0,53874.67,0
707,France,Male,47.0,3,0.0,2,1.0,0.0,174303.29,0
825,France,Male,32.0,9,0.0,2,0.0,0.0,9751.03,0
708,France,Male,32.0,10,86614.06,2,1.0,1.0,172129.26,0
812,Spain,Female,24.0,1,92476.88,1,0.0,0.0,83247.14,0
704,Germany,Female,39.0,10,102556.18,2,1.0,0.0,171971.25,1
511,France,Female,46.0,1,0.0,1,1.0,1.0,115779.48,1
702,Spain,Male,32.0,8,71667.74,1,1.0,1.0,126082.18,0
622,Spain,Male,42.0,9,0.0,2,1.0,0.0,119127.06,0
676,France,Male,30.0,1,128207.23,1,1.0,1.0,55400.17,0
758,Germany,Female,47.0,9,95523.16,1,1.0,0.0,73294.48,0
793,France,Female,33.0,0,0.0,1,0.0,0.0,175544.02,0
584,Germany,Male,47.0,7,130538.77,1,1.0,0.0,92915.84,0
718,Spain,Male,28.0,6,0.0,2,1.0,0.0,146875.86,0
491,France,Female,72.0,6,91285.22,1,1.0,1.0,7032.95,0
748,France,Male,34.0,5,84009.47,1,1.0,1.0,137001.1,0
685,Spain,Female,43.0,6,117302.62,1,0.0,0.0,68701.73,0
705,Spain,Female,40.0,5,203715.15,1,1.0,0.0,179978.68,1
668,France,Male,72.0,2,0.0,2,1.0,1.0,70783.61,0
764,Spain,Male,38.0,4,113607.47,1,1.0,0.0,91094.46,0
772,Spain,Male,36.0,3,112029.83,1,1.0,1.0,186948.35,0
647,Germany,Male,37.0,3,116509.99,1,1.0,1.0,149517.71,1
703,France,Female,45.0,7,0.0,2,1.0,1.0,68831.72,0
627,Spain,Male,44.0,6,0.0,1,1.0,1.0,114469.55,0
702,Germany,Male,28.0,1,103033.83,1,1.0,1.0,40321.87,0
543,France,Male,36.0,4,0.0,2,1.0,1.0,141210.5,0
593,Germany,Female,39.0,8,151391.68,1,1.0,0.0,27274.6,1
689,Spain,Female,40.0,5,154251.67,1,0.0,1.0,118319.5,0
529,France,Male,30.0,2,116295.29,1,1.0,0.0,75285.47,0
617,France,Female,34.0,0,131244.65,2,1.0,0.0,183229.02,0
572,France,Female,39.0,2,0.0,2,1.0,1.0,555.28,0
697,France,Male,36.0,7,0.0,2,1.0,1.0,74760.32,0
694,France,Female,29.0,5,99713.87,1,0.0,0.0,112317.89,0
727,Germany,Male,45.0,6,114422.85,2,1.0,1.0,104678.78,1
449,France,Female,21.0,7,0.0,2,0.0,0.0,175743.92,0
696,Germany,Male,38.0,6,142316.14,1,1.0,1.0,8018.49,0
767,France,Female,34.0,8,0.0,2,1.0,0.0,94767.77,0
698,France,Male,41.0,3,90605.29,1,1.0,1.0,14357.0,0
514,France,Male,35.0,3,121030.9,1,1.0,0.0,10008.68,0
578,Spain,Male,40.0,6,63609.92,1,0.0,0.0,74965.61,1
733,France,Male,39.0,1,0.0,2,1.0,1.0,141841.31,0
646,Germany,Male,24.0,0,92398.08,1,1.0,1.0,18897.29,0
709,Germany,Male,28.0,8,124695.72,2,1.0,0.0,145251.35,0
538,Spain,Female,30.0,8,0.0,2,1.0,1.0,41192.95,0
684,Germany,Male,37.0,4,138476.41,2,1.0,1.0,52367.29,0
731,Germany,Male,35.0,2,127862.93,2,1.0,0.0,139083.7,0
549,France,Female,52.0,1,0.0,1,0.0,1.0,8636.05,1
695,France,Female,23.0,1,0.0,2,1.0,1.0,141756.32,0
637,Spain,Male,43.0,3,172196.23,1,1.0,1.0,104769.96,0
817,France,Female,37.0,6,81070.34,2,1.0,0.0,80985.88,0
804,France,Female,71.0,8,0.0,2,0.0,1.0,147995.96,0
465,Germany,Male,24.0,5,117154.9,1,1.0,1.0,127744.02,0
519,Spain,Female,57.0,2,119035.35,2,1.0,1.0,29871.79,0
741,France,Male,52.0,1,171236.3,2,0.0,0.0,21834.4,1
562,France,Male,30.0,3,111099.79,2,0.0,0.0,140650.19,0
599,Germany,Male,61.0,1,124737.96,1,0.0,1.0,90389.61,1
632,France,Male,27.0,4,193125.85,1,1.0,1.0,152665.85,0
810,France,Female,38.0,9,153166.17,1,1.0,1.0,93261.69,0
673,Spain,Female,37.0,0,0.0,2,0.0,0.0,82351.06,0
585,Germany,Female,40.0,3,162261.01,2,1.0,0.0,137028.51,0
850,France,Male,31.0,8,0.0,2,1.0,0.0,178667.7,0
850,Spain,Female,53.0,7,65407.16,2,0.0,0.0,182633.63,1
637,France,Female,63.0,5,0.0,1,1.0,0.0,28092.77,1
640,France,Female,47.0,6,89799.46,2,0.0,1.0,13783.77,1
599,France,Female,43.0,4,0.0,1,1.0,0.0,170347.1,0
750,France,Female,37.0,6,0.0,1,1.0,1.0,117948.0,1
721,France,Female,55.0,3,44020.89,1,1.0,0.0,65864.4,1
763,Spain,Female,37.0,6,0.0,2,1.0,1.0,149705.25,0
630,Spain,Male,35.0,1,0.0,2,0.0,0.0,186826.22,0
708,France,Female,44.0,2,161887.81,2,1.0,0.0,84870.23,0
827,France,Female,60.0,2,0.0,2,0.0,1.0,60615.83,0
674,France,Male,18.0,7,0.0,2,1.0,1.0,55753.12,1
807,Germany,Female,60.0,1,72948.58,2,1.0,1.0,17355.36,0
688,France,Male,20.0,8,137624.4,2,1.0,1.0,197582.79,0
634,Spain,Male,34.0,1,0.0,2,1.0,0.0,61995.57,0
850,Spain,Male,39.0,8,0.0,2,1.0,1.0,37090.44,0
570,Spain,Male,34.0,10,0.0,2,0.0,1.0,183387.12,0
619,France,Female,35.0,4,90413.12,1,1.0,1.0,20555.21,0
663,France,Male,40.0,6,156218.19,1,0.0,1.0,33607.72,0
512,France,Female,36.0,3,84327.77,2,1.0,0.0,17675.36,0
718,France,Female,39.0,3,0.0,2,1.0,1.0,145355.11,0
687,Germany,Female,34.0,7,111388.18,2,1.0,0.0,148564.76,0
568,Spain,Female,36.0,10,153610.61,1,1.0,1.0,54083.8,1
724,Spain,Male,36.0,1,0.0,2,1.0,0.0,52462.25,0
492,Germany,Female,38.0,8,57068.43,2,1.0,0.0,188974.81,0
688,Spain,Female,46.0,8,155681.72,1,1.0,0.0,26287.21,0
508,Spain,Male,54.0,10,0.0,1,1.0,1.0,175749.36,0
769,Spain,Male,39.0,9,0.0,1,1.0,1.0,47722.79,0
608,France,Male,42.0,5,0.0,2,1.0,0.0,178504.29,0
655,France,Male,44.0,8,87471.63,1,0.0,1.0,188593.98,0
800,Spain,Male,38.0,1,0.0,2,1.0,0.0,51553.43,0
615,France,Male,35.0,7,0.0,2,1.0,0.0,150784.29,0
563,Spain,Male,57.0,6,0.0,2,1.0,1.0,39297.48,0
738,Germany,Female,57.0,9,148384.64,1,0.0,0.0,155047.11,1
724,France,Female,34.0,3,132352.69,1,1.0,0.0,80320.3,0
700,France,Male,46.0,5,95872.86,1,1.0,0.0,98273.01,1
687,France,Female,36.0,4,97157.96,1,0.0,1.0,63185.05,0
613,Germany,Female,43.0,4,140681.68,1,0.0,1.0,20134.07,0
707,France,Male,35.0,2,0.0,3,1.0,1.0,94148.3,0
697,France,Male,32.0,7,175464.85,3,1.0,0.0,116442.42,1
577,Spain,Male,35.0,5,110080.3,1,1.0,1.0,109794.31,0
580,France,Female,23.0,5,113923.81,2,0.0,0.0,196241.43,0
706,Germany,Male,36.0,9,58571.18,2,1.0,0.0,40774.01,0
680,Germany,Male,30.0,4,108300.27,2,0.0,1.0,44384.57,1
832,France,Female,27.0,10,98590.25,1,1.0,0.0,30912.89,0
573,France,Female,47.0,8,154543.98,1,1.0,0.0,29586.73,0
744,Germany,Male,41.0,7,190409.34,2,1.0,1.0,138361.48,0
567,France,Male,38.0,6,127678.8,2,0.0,0.0,45422.89,0
652,Germany,Male,41.0,9,159434.03,1,1.0,0.0,178373.93,0
395,Germany,Female,34.0,5,106011.59,1,1.0,1.0,17376.57,1
584,France,Female,26.0,0,146286.22,1,1.0,0.0,105105.35,0
586,Spain,Female,33.0,7,0.0,2,1.0,1.0,168261.4,0
738,France,Male,31.0,9,82674.15,1,1.0,0.0,41970.72,0
685,Spain,Male,31.0,7,122449.31,2,1.0,1.0,180769.55,0
592,Germany,Male,33.0,2,156570.86,1,1.0,1.0,37140.2,0
655,France,Male,37.0,6,109093.41,2,1.0,0.0,1775.52,0
473,Germany,Male,40.0,8,152576.25,2,1.0,0.0,73073.68,0
633,France,Male,59.0,2,103996.74,1,1.0,1.0,103159.11,0
687,Spain,Male,35.0,3,0.0,2,1.0,1.0,176450.19,0
716,France,Female,29.0,6,0.0,2,1.0,1.0,98998.61,0
559,France,Female,29.0,3,79715.36,1,1.0,0.0,82252.28,0
573,Spain,Male,41.0,5,0.0,2,0.0,1.0,14479.29,0
483,France,Female,50.0,9,0.0,2,1.0,1.0,111020.24,0
697,France,Male,40.0,4,0.0,2,0.0,1.0,26543.28,0
657,France,Male,38.0,7,0.0,2,1.0,0.0,185827.74,0
756,Spain,Male,30.0,2,145127.85,1,0.0,0.0,7554.68,0
841,Germany,Female,33.0,7,154969.79,2,1.0,1.0,99505.75,0
794,France,Male,35.0,6,0.0,2,1.0,1.0,68730.91,0
608,France,Male,33.0,4,0.0,1,0.0,1.0,130474.03,0
653,France,Male,37.0,7,135847.47,1,1.0,0.0,144880.81,0
744,France,Male,47.0,9,0.0,2,1.0,0.0,113163.17,0
600,France,Male,34.0,0,0.0,2,0.0,1.0,3756.23,0
635,Spain,Male,38.0,0,103257.14,1,0.0,0.0,158344.63,0
571,France,Male,41.0,8,0.0,1,1.0,1.0,63736.17,0
477,Germany,Female,58.0,8,145984.92,1,1.0,1.0,24564.7,0
581,Spain,Male,30.0,0,53291.86,1,0.0,0.0,196582.28,0
729,France,Male,34.0,3,152303.8,1,1.0,0.0,12128.69,0
504,France,Male,42.0,3,134936.97,2,0.0,0.0,135178.91,0
545,France,Female,55.0,5,0.0,1,0.0,0.0,10034.77,1
481,France,Female,34.0,5,0.0,2,1.0,1.0,125253.46,0
531,Spain,Female,42.0,6,75302.85,2,0.0,0.0,57034.35,0
814,Germany,Male,29.0,1,131968.57,2,1.0,1.0,147693.92,0
628,France,Male,33.0,6,0.0,2,0.0,0.0,184230.23,0
583,France,Male,39.0,1,129299.28,2,1.0,0.0,73107.6,0
620,Spain,Male,31.0,2,166833.86,2,1.0,1.0,135171.6,0
512,France,Female,31.0,7,0.0,2,0.0,0.0,49326.07,0
568,France,Male,30.0,8,73054.37,2,1.0,1.0,27012.0,0
715,Germany,Male,42.0,2,88120.97,2,1.0,1.0,21333.22,0
801,France,Female,32.0,4,75170.54,1,1.0,1.0,37898.5,0
615,France,Female,35.0,2,97440.02,2,1.0,1.0,139816.1,0
584,Germany,Female,36.0,4,109646.83,1,1.0,1.0,70240.79,0
701,France,Female,43.0,2,160416.56,1,0.0,1.0,37266.43,0
665,Spain,Male,38.0,9,0.0,1,0.0,1.0,87412.74,0
577,France,Female,39.0,10,0.0,2,1.0,0.0,10553.31,0
738,France,Female,38.0,7,0.0,2,0.0,0.0,69227.42,0
690,France,Female,42.0,5,0.0,2,0.0,1.0,120512.08,0
622,France,Male,35.0,8,0.0,2,1.0,1.0,131772.51,0
508,France,Female,43.0,9,0.0,1,1.0,0.0,103726.71,0
624,Germany,Male,54.0,3,116726.22,1,1.0,0.0,110498.1,1
734,Spain,Female,43.0,3,55853.33,2,0.0,1.0,94811.85,1
579,Spain,Male,33.0,1,0.0,2,1.0,1.0,54816.57,0
505,Germany,Male,29.0,3,145541.56,2,1.0,1.0,58019.95,0
578,Spain,Male,36.0,1,157267.95,2,1.0,0.0,141533.19,0
482,France,Female,35.0,2,133111.73,1,0.0,1.0,79957.95,0
725,France,Female,31.0,6,0.0,1,0.0,0.0,61326.43,0
613,France,Male,42.0,7,115076.06,1,1.0,1.0,79323.61,0
550,France,Male,44.0,9,0.0,2,1.0,0.0,26257.01,0
591,France,Male,43.0,3,0.0,2,0.0,1.0,198926.36,0
721,France,Male,54.0,5,0.0,2,1.0,1.0,4493.12,0
623,France,Male,40.0,6,0.0,2,1.0,1.0,66119.07,0
726,France,Female,34.0,0,185734.75,1,1.0,1.0,102036.82,0
654,France,Male,47.0,10,0.0,2,1.0,0.0,170481.98,0
648,Spain,Male,32.0,8,0.0,1,1.0,0.0,133653.38,0
621,Germany,Male,40.0,8,174126.75,3,1.0,0.0,172490.78,1
610,France,Male,36.0,4,129440.3,2,1.0,0.0,102638.35,0
683,Germany,Female,39.0,2,100062.16,2,1.0,0.0,109201.43,0
731,France,Male,30.0,7,0.0,2,1.0,1.0,184581.68,0
701,France,Female,39.0,9,0.0,2,0.0,1.0,145894.9,0
541,Germany,Male,51.0,7,90373.28,2,1.0,0.0,179861.79,0
629,Germany,Female,45.0,7,129818.39,3,1.0,0.0,9217.55,1
706,France,Male,54.0,9,117444.51,1,1.0,1.0,186238.85,0
589,Germany,Male,38.0,8,92219.21,1,1.0,0.0,99106.97,0
516,France,Female,37.0,8,113143.12,1,0.0,0.0,3363.36,0
599,Germany,Male,45.0,10,103583.05,1,1.0,0.0,132127.69,1
741,Germany,Female,36.0,0,127675.39,2,1.0,0.0,74260.16,0
535,France,Female,48.0,9,0.0,1,1.0,0.0,149892.79,1
613,Spain,Female,32.0,0,0.0,2,0.0,1.0,126675.62,0
811,France,Female,35.0,7,0.0,1,1.0,1.0,178.19,0
622,Spain,Female,23.0,8,0.0,2,1.0,1.0,131389.39,0
670,France,Female,31.0,2,57530.06,1,1.0,1.0,181893.31,1
497,France,Female,29.0,4,85646.81,1,0.0,0.0,63233.02,1
662,France,Female,39.0,5,139562.05,2,1.0,0.0,61636.22,0
561,Spain,Female,33.0,6,0.0,2,1.0,0.0,45261.47,0
606,Germany,Male,40.0,1,144757.97,2,1.0,1.0,166656.18,0
818,Spain,Male,26.0,4,0.0,2,1.0,1.0,167036.94,0
848,Germany,Male,31.0,4,90018.45,2,1.0,0.0,193132.98,0
560,Spain,Female,43.0,4,95140.44,2,1.0,0.0,123181.44,1
743,France,Female,30.0,1,127023.39,1,1.0,1.0,138780.89,0
707,France,Female,49.0,10,0.0,1,1.0,0.0,82967.97,1
663,France,Male,24.0,7,0.0,2,1.0,1.0,166310.82,0
714,Spain,Female,33.0,10,103121.33,2,1.0,1.0,49672.01,0
710,Germany,Female,41.0,9,149155.53,2,1.0,0.0,42131.26,1
646,France,Female,43.0,8,143061.88,1,1.0,0.0,61937.6,0
748,Spain,Male,58.0,9,122330.7,2,0.0,1.0,124429.19,0
599,Spain,Female,49.0,2,0.0,2,1.0,0.0,111190.53,0
637,Germany,Male,28.0,3,123675.69,1,1.0,1.0,166458.41,0
526,Germany,Male,58.0,9,190298.89,2,1.0,1.0,191263.76,0
667,France,Male,33.0,4,0.0,2,1.0,1.0,131834.75,0
619,Spain,Female,38.0,1,0.0,1,1.0,0.0,112442.63,1
555,France,Male,40.0,10,139930.18,1,1.0,1.0,105720.09,0
623,France,Female,24.0,7,148167.83,2,1.0,1.0,109470.34,0
635,Germany,Female,65.0,5,117325.54,1,1.0,0.0,155799.86,1
672,France,Male,34.0,6,0.0,1,0.0,0.0,22736.06,0
641,France,Male,35.0,5,0.0,2,1.0,0.0,93148.93,0
695,Spain,Male,28.0,0,96020.86,1,1.0,1.0,57992.49,0
653,Germany,Female,37.0,3,125734.2,2,1.0,0.0,134625.09,1
690,Germany,Female,54.0,1,144027.8,1,1.0,1.0,108731.02,1
683,France,Male,43.0,2,112499.42,2,1.0,0.0,30375.18,0
613,France,Male,41.0,7,0.0,2,1.0,0.0,60297.72,0
488,France,Female,36.0,0,0.0,2,1.0,0.0,136675.22,0
603,Germany,Male,44.0,6,108122.39,2,1.0,0.0,108488.33,1
684,Spain,Female,38.0,3,134168.5,3,1.0,0.0,3966.5,1
651,France,Male,28.0,7,0.0,2,1.0,0.0,823.96,0
665,Germany,Female,51.0,9,110610.41,2,0.0,1.0,1112.76,1
682,France,Female,48.0,7,0.0,2,1.0,0.0,65069.03,0
547,Germany,Male,32.0,8,155726.85,1,1.0,0.0,67789.99,0
602,France,Female,39.0,6,154121.32,2,1.0,0.0,176614.86,1
532,Spain,Female,39.0,0,0.0,2,1.0,0.0,94977.3,0
828,France,Male,37.0,4,0.0,2,1.0,0.0,94845.45,0
681,Germany,Male,42.0,3,118199.97,2,1.0,0.0,9452.88,1
667,Spain,Male,77.0,2,0.0,1,1.0,1.0,34702.92,0
682,Spain,Female,64.0,9,0.0,2,1.0,1.0,103318.44,0
705,Germany,Female,54.0,3,125889.3,3,1.0,0.0,96013.5,1
638,France,Female,43.0,3,145860.98,1,1.0,1.0,142763.51,1
764,France,Male,24.0,7,98148.61,1,1.0,0.0,26843.76,0
622,Spain,Female,58.0,2,0.0,2,1.0,1.0,33277.31,0
760,Spain,Female,57.0,1,0.0,2,1.0,1.0,25101.17,0
644,Spain,Male,54.0,6,0.0,1,0.0,1.0,84622.37,0
779,Spain,Female,34.0,5,0.0,2,0.0,1.0,111676.63,0
803,Germany,Female,50.0,8,98173.02,1,0.0,0.0,22457.25,1
645,Spain,Female,55.0,1,133676.65,1,0.0,1.0,17095.49,0
529,France,Male,39.0,6,102025.08,2,1.0,0.0,12351.01,0
603,France,Male,30.0,8,0.0,2,1.0,1.0,47536.46,0
638,Germany,Male,37.0,2,89728.86,2,1.0,1.0,37294.88,0
723,France,Female,20.0,4,0.0,2,1.0,1.0,140385.33,0
614,France,Female,34.0,5,0.0,2,1.0,0.0,185561.89,0
850,France,Female,46.0,2,157866.77,1,1.0,1.0,18986.12,0
598,France,Male,47.0,2,0.0,2,1.0,1.0,186116.54,0
531,Germany,Female,32.0,0,109570.21,2,1.0,1.0,172049.84,0
667,Germany,Male,32.0,0,103846.65,1,1.0,0.0,20560.69,0
695,Spain,Female,31.0,5,0.0,2,0.0,1.0,13998.88,0
615,Germany,Male,58.0,3,72309.3,1,1.0,1.0,85687.09,1
744,France,Female,43.0,10,147832.15,1,0.0,1.0,24234.11,0
577,Spain,Male,31.0,6,0.0,1,1.0,1.0,196395.25,0
626,Spain,Male,62.0,3,0.0,1,1.0,1.0,65010.74,0
604,France,Female,71.0,2,0.0,2,1.0,1.0,49506.82,0
603,Germany,Male,35.0,1,105346.03,2,1.0,1.0,130379.5,0
633,France,Male,37.0,2,0.0,2,1.0,0.0,182258.17,0
727,Germany,Male,21.0,8,153344.72,1,1.0,1.0,163295.87,0
506,France,Male,36.0,5,0.0,2,1.0,0.0,164253.35,0
549,Germany,Female,45.0,3,143734.01,2,1.0,1.0,96404.38,0
782,Spain,Male,34.0,6,147422.44,1,0.0,1.0,42143.61,0
636,Spain,Male,36.0,1,0.0,3,1.0,1.0,74048.1,1
564,Germany,Female,44.0,3,111760.4,3,1.0,1.0,104722.47,1
723,France,Male,48.0,7,0.0,2,1.0,1.0,150694.58,0
670,France,Female,41.0,10,0.0,3,1.0,0.0,81602.02,0
748,France,Female,49.0,7,29602.08,1,0.0,0.0,163550.58,1
545,France,Male,23.0,2,0.0,2,1.0,0.0,189613.12,0
557,France,Female,28.0,7,146445.24,2,1.0,0.0,184317.74,0
508,France,Male,49.0,7,122451.46,2,1.0,1.0,75808.1,0
578,France,Male,38.0,7,82259.29,1,1.0,0.0,8996.97,0
604,France,Male,30.0,5,0.0,2,1.0,0.0,75786.55,0
808,Germany,Female,37.0,2,100431.84,1,1.0,0.0,35140.49,1
541,France,Male,37.0,9,118636.92,1,1.0,1.0,73551.44,0
569,France,Male,37.0,9,178755.84,1,1.0,0.0,199929.17,0
535,France,Female,40.0,8,0.0,1,1.0,1.0,27689.77,0
704,France,Male,47.0,5,0.0,2,1.0,1.0,145338.61,0
803,France,Male,28.0,3,0.0,2,1.0,0.0,159654.0,0
710,Spain,Male,22.0,8,0.0,3,1.0,0.0,107292.91,0
611,France,Male,49.0,3,0.0,2,1.0,1.0,142917.54,0
554,Spain,Male,46.0,4,0.0,2,0.0,1.0,57320.92,0
651,France,Female,39.0,6,0.0,1,1.0,0.0,24176.44,0
682,France,Female,64.0,10,128306.7,1,0.0,1.0,66040.83,0
605,Germany,Male,75.0,2,61319.63,1,0.0,1.0,186655.11,0
511,France,Male,45.0,5,68375.27,1,1.0,0.0,193160.25,1
680,France,Male,36.0,3,116275.12,1,1.0,1.0,63795.8,0
709,Spain,Female,35.0,1,111827.27,2,1.0,0.0,12674.68,0
804,France,Male,55.0,7,0.0,2,1.0,1.0,118752.6,0
451,France,Male,33.0,6,0.0,2,1.0,0.0,184954.11,0
567,France,Female,38.0,1,125877.65,2,1.0,1.0,107841.77,0
702,France,Male,50.0,3,0.0,2,0.0,0.0,94949.84,0
734,Germany,Female,52.0,6,71283.09,2,0.0,1.0,38984.37,0
496,France,Female,36.0,7,0.0,2,0.0,0.0,108098.28,0
571,France,Female,30.0,4,85755.86,1,1.0,0.0,145115.95,0
593,Spain,Male,26.0,9,76226.9,1,1.0,0.0,167564.82,0
850,Spain,Female,50.0,10,0.0,2,1.0,1.0,33741.84,0
383,Spain,Female,48.0,8,95808.19,1,0.0,0.0,137702.01,1
743,Germany,Female,35.0,1,146781.24,1,1.0,0.0,189307.7,0
550,France,Female,48.0,6,0.0,2,1.0,1.0,191870.28,0
483,France,Female,44.0,5,136836.49,1,1.0,0.0,192359.9,1
507,France,Female,33.0,1,113452.66,1,0.0,0.0,142911.99,0
